ID,NOME
2029,DNAREN
2030,D.NOVA D3
2031,DOBEVEN
2032,DOBTAN
2033,DOBU
2034,DOBUTARISTON
2035,DOBUTREX
2036,DOCEGLENNU
2037,DOCELIBBS
2038,DOCETAXEL
2039,DOCETAXEL TRI-HIDRATADO
2040,DOCEUNO
2041,DOCKS
2042,DOCLAXIN
2043,DOGRELIX
2044,DOLAMIN
2045,DOLAMIN FLEX
2046,DOLANTINA
2047,DOLO MOFF
2048,DOLOSAL
2049,DOLOTRAT
2050,DOLUTEGRAVIR S�DICO
2051,DOMETIL
2052,DOMPED
2053,DOMPERIDONA
2054,DOMPERIX
2055,DOMPGRAN
2056,DOMPLIV
2057,DON
2058,DONAREN
2059,DONAREN RETARD
2060,DONEZYD
2061,DONILA
2062,DONILA DUO
2063,DOPABANE
2064,DOPACRIS
2065,DOPROPIZINA
2066,DORALEX
2067,DORALGINA
2068,DORALGINA DIPCAF
2069,DORALIV
2070,DORDENTE
2071,DORENE
2072,DORENE TABS
2073,DORENZYME
2074,DORFEBRIL
2075,DORFEN
2076,DORFENOL
2077,DORFLEX
2078,DORFLEX UNO
2079,DORGEX
2080,DORICAL KIDS
2081,DORICIN
2082,DORIL
2083,DORIL DC 500
2084,DORIL ENXAQUECA
2085,DORILAX
2086,DORILAX DF
2087,DORILAX DT
2088,DORILEN
2089,DORILESS
2090,DORMEC
2091,DORMIRE
2092,DORMIUM
2093,DORMONID
2094,DORNOT
2095,DORONA CAFI
2096,DORSANOL
2097,DORSPAN
2098,D�ORTO
2099,DORTRIRELAX
2100,DORZAL
2101,DORZAL MT
2102,DOSATAXEL
2103,DOSS
2104,DOSTINEX
2105,DOTAREM
2106,DOT-IPEN-177
2107,DOV�SC
2108,DOXANEO
2109,DOXAPROST
2110,DOXATIVO
2111,DOXICICLINA
2112,DOXICLIN
2113,DOXOPEG
2114,DOXURAN
2115,DOZEMAST
2116,DOZOITO
2117,DPHAR
2118,DPREV
2119,DPREV CAPS
2120,DPREV GOTAS
2121,DRAMAVIT
2122,DRAMAVIT B6
2123,DRAMIN
2124,DRAMIN B6
2125,DRAMIN B6 DL
2126,DRENATAN
2127,DRENIFORMIO
2128,DRENISON
2129,DRENISON N
2130,DRENOGRIP
2131,DRICS
2132,DRIXI
2133,DRONIK
2134,DROPERDAL
2135,DROPROPIZINA
2136,DROPTIM
2137,DROPY-D
2138,DROSPERINONA + ETINILESTRADIOL
2139,DROSPIRENONA + ETINILESTRADIOL
2140,DROSPIRENONA+ETINILESTRADIOL
2141,DROTIZIN
2142,DROXAINE
2143,DROXY
2144,DRUSOLOL
2145,DRY
2146,DRYLTAC
2147,D.T.I.
2148,DTN-FOL
2149,DUAKLIR GENUAIR
2150,DUAL
2151,DUATLO
2152,DUAVIVE
2153,DUCILAMINA
2154,DUCODIL
2155,DUCOX
2156,DUCTOQUINASE
2157,DUEFORZI
2158,DUELLE
2159,DUETTO
2160,DUGAR
2161,DULCOFITO
2162,DULCOLAX
2163,DULLO
2164,DULORGRAN
2165,DUNIA 35
2166,DUOACT
2167,DUO-DECADRON
2168,DUODEX
2169,DUOFILM
2170,DUOFLAM
2171,DUOMO
2172,DUOMO HP
2173,DUOSOL COM POT�SSIO
2174,DUOSOL SEM POT�SSIO
2175,DUOTRAT
2176,DUO-TRAVATAN
2177,DUOVENT
2178,DUPHALAC
2179,DUPHASTON
2180,DUPIXENT
2181,DUPLA
2182,DUPLIVIR
2183,DURATESTON
2184,DUSPATALIN
2185,DUTAM
2186,DUTASTERIDA
2187,DUTASTERIDA + CLORIDRATO DE TANSULOSINA
2188,DUZIMICIN
2189,DVITERD3
2190,DVITTA
2191,DYMISTA
2192,DYSPORT
2193,D3CAPS
2194,EACA BALS�MICO
2195,EBASTEL
2196,EBATZ
2197,EBIX
2198,ECALTA
2199,ECASIL-81
2200,ECD-TEC
2201,ECOFILM
2202,ECOS
2203,EFAVIRENZ
2204,EFEDRIN
2205,EFEXOR
2206,EFFIENT
2207,EFICENTUS
2208,EFRINALIN
2209,EFURIX
2210,�GIDE
2211,EGURINEL
2212,EKLIRA
2213,EKSON
2214,ELANI
2215,ELANI CICLO
2216,ELAPRASE
2217,ELATIUM
2218,ELCODRIX DC
2219,ELDOQUIN
2220,ELEPRIL
2221,ELIDEL
2222,ELIFORE
2223,ELIGARD
2224,ELIQUIS
2225,ELIXIR C�LICO
2226,ELIXIR PAREG�RICO CATARINENSE
2227,ELIZIP
2228,ELLURA
2229,ELMITAN
2230,EL�
2231,ELOCTATE
2232,ELODIUS
2233,ELONVA
2234,ELOTIN
2235,ELOXATIN
2236,ELPENZO
2237,ELPRAZOL
2238,ELPROLIX
2239,EMAH
2240,EMAMA
2241,EMEND INJET�VEL
2242,EMETIC
2243,EMGALITY
2244,EMIBAZET
2245,EMIBAZET SINV
2246,EMISTIN
2247,EMLA
2248,EMPAK
2249,EMPLICITI
2250,EMPROL XR
2251,EMSCORT
2252,EMSEXPECTOR
2253,EMSFEB EFE
2254,EMSGRIP
2255,EMSGRIP CAF
2256,EMS-PRED
2257,EMTAZ
2258,EMULS�O SCOTT
2259,EMYCLAM
2260,ENABLEX
2261,ENALAMED
2262,ENANTATO DE NORETISTERONA + VALERATO DE ESTRADIOL
2263,ENAPLEX
2264,ENAPROTEC
2265,ENAVO ODT
2266,ENAX
2267,ENBREL
2268,ENBREL PFS
2269,ENCRISE
2270,ENDCOFF
2271,ENDOBULIN KIOVIG
2272,ENDOCRIS
2273,ENDOFER
2274,ENDOFOLIN
2275,ENDONIDAZOL
2276,ENDROSTAN
2277,ENEMA JP
2278,ENEMIN
2279,ENERGIL C
2280,ENERGIL ZINCO
2281,ENERGRIP C
2282,ENFLURAN
2283,ENFOL
2284,ENGERIX B
2285,ENGOV
2286,ENGRAN
2287,ENGYSTOL
2288,ENIAGOR
2289,ENJOY
2290,ENO TABS FRUTAS SORTIDAS
2291,ENOXALOW
2292,ENSPRYNG
2293,ENTACAPONA
2294,ENTARKIN
2295,ENTECAVIR
2296,ENTEROFTAL
2297,ENTOCORT
2298,ENTRESTO
2299,ENTRICITABINA + FUMARATO DE TENOFOVIR DESOPROXILA
2300,ENTYVIO
2301,ENVID
2302,ENXAK
2303,ENZILOM
2304,EPAPHYTO
2305,EPAREMA
2306,EPATIVAN
2307,EPCLUSA
2308,EP�Z
2309,EPHYNAL
2310,EPICITRIN
2311,EPIDUO
2312,EPILENIL
2313,EPILEPTIL
2314,EPINEFRINA
2315,EPITEGEL
2316,EPIVIR
2317,EPOCLER
2318,EPONIM
2319,EP�SIDO
2320,EPREX
2321,EPYL
2322,EQUILIBRISSE
2323,EQUILID
2324,EQUIN�CEA TIARAJU
2325,EQUITAM
2326,ERANFUL
2327,ERANZ
2328,ERBITUX
2329,ERELZI
2330,ERFANDEL
2331,ERGOMETRIN
2332,ERITROMAX
2333,ERITROPOIETINA
2334,ERIVEDGE
2335,ERLEADA
2336,ERMICOTIZOL
2337,ERMONDERM
2338,ERMOPAN
2339,ERMOSOLONA
2340,EROXYM
2341,ERTAPENEM S�DICO
2342,ERYSIDORON-1
2343,ESALERG
2344,ESALERG D12
2345,ESALERG GOTAS
2346,ESBRIET
2347,ESC
2348,ESCAB-IFAL
2349,ESCABIN
2350,ESCENA
2351,ESCILEX
2352,ESCINA + POLISSULFATO DE ESCINA S�DICA + SALICILATO DE DIETILAM�NIO
2353,ESCIP
2354,ESCOPEN COMPOSTO
2355,�SIO
2356,ESKAVIT
2357,ESKEMICO
2358,ESMERON
2359,ESMOG
2360,ESMOLAN
2361,ESOGASTRO
2362,ESOGASTRO IBP
2363,ESOMEPRAZOL MAGN�SICO
2364,ESOMEPRAZOL MAGN�SICO TRI-HIDRATADO
2365,ESOMEPRAZOL MAGN�SIO TRIIDRATADO
2366,ESOMEPRAZOL SODICO
2367,ESOMEPRAZOL S�DICO
2368,ESOMEX
2369,ESOP
2370,ESPASLIT DUO
2371,ESPASMO DIMETILIV
2372,ESPASMO FLATOL
2373,ESPECTROPRIMA
2374,ESPERSON
2375,ESPERSON N
2376,ESPINHEIRA SANTA
2377,ESPINHEIRA SANTA HERBARIUM
2378,ESPINHEIRA SANTA NATULAB
2379,ESPIRONOLACTONA
2380,ESPRAN
2381,ESTALIS
2382,ESTOLATO DE ERITROMICINA
2383,ESTOMADEFENS
2384,ESTOMANOL
2385,ESTOMAZIL
2386,ESTOMAZIL PASTILHAS
2387,ESTRADIOL
2388,ESTRADIOL + DIDROGESTERONA
2389,ESTRADIOL+ACETATO DE NORETISTERONA
2390,ESTRADOT
2391,ESTREVA
2392,ESTRIOL
2393,ESTRIONIL
2394,ESTROGENIOS CONJUGADOS + ACETATO DE MEDROXIPROGESTERONA
2395,E-TABS
2396,ETHAMOLIN
2397,ETILEFRIL
2398,ETINILESTRADIOL + ACETATO DE CIPROTERONA
2399,ETINILESTRADIOL + GESTODENO
2400,ETINILESTRADIOL+DESOGESTREL
2401,ETIRA
2402,ETNA
2403,ETOD
2404,ETODOLACO
2405,ETOMIDATO
2406,ETOPOS
2407,ETOPOS�DEO
2408,ETORICOXIBE
2409,ETOXIN
2410,EUCAPROL
2411,EUDOK
2412,EUFLEXXA
2413,EUPEPT
2414,EUPHORBIUM COMPOSITUM SN
2415,EUPRESSIN
2416,EUPRESSIN H
2417,EUPROSTATIN
2418,EUROGESTON
2419,EUTHYROX
2420,EUTROPIN
2421,EUTYMIA XL
2422,EUVAX B
2423,EVANOR
2424,EVENITY
2425,EVEROLIMO
2426,EVICEL
2427,EVIR
2428,EVISTA
2429,EVOBRIG
2430,EVOCARB
2431,EVOCLASS
2432,EVODAZIN
2433,EVOFLUBINA
2434,EVOLOX
2435,EVOMID
2436,EVOMIXAN
2437,EVOPOSDO
2438,EVORUBICIN
2439,EVOTABINA
2440,EVOTAXEL
2441,EVOTECAN
2442,EVOTERIN
2443,EVOXALI
2444,EVOZAR
2445,EVRA
2446,EVRYSDI
2447,EXAFOB
2448,EXCALV
2449,EXELMIN
2450,EXELON
2451,EXEMESTANO
2452,EXFORGE HCT
2453,EXFUNO
2454,EXHER
2455,EXJADE
2456,EXODUS
2457,EXPEC
2458,EXPECTAMIN
2459,EXPECTOFLUI
2460,EXPECTOVIC
2461,EXPECTRAT
2462,EXPECTUSS
2463,EXTAVIA
2464,EXTODIN
2465,EXTRALERG
2466,EXTRANEAL
2467,EXTRATO ALERG�NICO BACTERIANO
2468,EXTRATO ALERG�NICO DE �CAROS
2469,EXTRATO ALERG�NICO DE ALIMENTOS
2470,EXTRATO ALERGENICO DE DERIVADOS EPIDERMICOS
2471,EXTRATO ALERG�NICO DE INSETOS
2472,EXTRATO ALERG�NICO DE P�LEN
2473,EXTRATO ALERG�NICO DE POLENS DEPOT
2474,EXTRATO DE C�LULAS T�MICAS
2475,EXTRATOS ALERG�NICOS DE �CAROS CONCENTRADOS
2476,EYLIA
2477,EZET
2478,EZETIMIBA
2479,EZETIMIBA + SINVASTATINA
2480,EZETIMIBA+SINVASTATINA
2481,EZETROL
2482,EZONIA
2483,EZOPEN
2484,FABRAZYME
2485,FACOBA�
2486,FACTANE
2487,FACTIVE
2488,F�GICO
2489,FAMOX
2490,FAMPYRA
2491,FANCICLOVIR
2492,FANCLOMAX
2493,FANHDI
2494,FANORM
2495,FAR- MANGUINHOS ACIDO FOLICO
2496,FAR MANGUINHOS-DIAZEPAM
2497,FARLAC
2498,FARMACART
2499,FARMACE - RINGER
2500,FARMACE -AGUA PARA INJE��O
2501,"FARMACE CPHD - FRA��O �CIDA COM C�LCIO 2,5 MEQ/L"
2502,FARMACE-GLICOSE
2503,FARMACE-GLICOSE 5% SOLU��O ISOTONICA
2504,FARMAFLAN
2505,FARMANGUINHOS - ETIONAMIDA
2506,FARMANGUINHOS - FENOBARBITAL
2507,FARMANGUINHOS - ISONIAZIDA
2508,FARMANGUINHOS - NEVIRAPINA
2509,FAR-MANGUINHOS CAPTOPRIL
2510,FARMANGUINHOS ISONIAZIDA+RIFAMPICINA
2511,FARMANGUINHOS -LAMIVUDINA
2512,FARMANGUINHOS OSELTAMIVIR
2513,FAR-MANGUINHOS PRAZIQUANTEL
2514,FARMANGUINHOS PRIMAQUINA
2515,FARMANGUINHOS RIFAMPICINA+ISONIAZIDA+PIRAZINAMIDA+ETAMBUTOL
2516,FARMANGUINHOS SULFATO FERROSO
2517,FAR-MANGUINHOS VITAMINA A
2518,FAR-MANGUINHOS ZIDOVUDINA
2519,FAR-MANGUINHOS-LAMIVUDINA+ZIDOVUDINA
2520,FARMARIN CPHD
2521,FARMOXICAM
2522,FASENRA
2523,FASLODEX
2524,FASTFEN
2525,FASTURTEC
2526,FASYS
2527,FATOR IX GRIFOLS
2528,FAULBLASTINA
2529,FAULDACAR
2530,FAULDCARBO
2531,FAULDCISPLA
2532,FAULDCITA
2533,FAULDFLUOR
2534,FAULDLEUCO
2535,FAULDMETRO
2536,FAULDOXO
2537,FAULDVINCRI
2538,FAXXA
2539,FAZOLIX
2540,FAZOLON
2541,FDC - VIT B12
2542,FDC VITAMIN C FILM COATED
2543,FDG
2544,FEBUPEN
2545,FEIBA
2546,FELDANAX
2547,FELDENE
2548,FELISSA
2549,FEMARA
2550,FEMIANE
2551,FEMIGESTROL
2552,FEMINA
2553,FEMINIQUE 20
2554,FEMINIQUE 30
2555,FEMME
2556,FEMME COM FL�OR
2557,FEMME FOLICO
2558,FEMMESIL
2559,FEMOSTON
2560,FEMYNAZOL
2561,FEN
2562,FENAFLAN
2563,FENAFLEX - ODC
2564,FENAREN
2565,FENAXXE
2566,FENAZIC
2567,FENBIP
2568,FENDICAL
2569,FENDIZOATO DE CLOPERASTINA
2570,FENERGAN
2571,FENERGAN EXPECTORANTE
2572,FENILEFRIN
2573,FENIRAX
2574,FENITAL
2575,FENITAL ORAL
2576,FENITO�NA
2577,FENITOINA SODICA
2578,FENITO�NA S�DICA
2579,FENLOC
2580,FENOBARBITAL
2581,FENOBARBITAL (PORT. 344/98 LISTA B1)
2582,FENOBARBITAL (PORTARIA 344/98 LISTA B1)
2583,FENOBRATY
2584,FENOCRIS
2585,FENOFIBRATO
2586,FENOFIBRATO MICRONIZADO
2587,FENOSUPREX
2588,FENOXIMETILPENICILINA
2589,FENOXIMETILPENICILINA POTASSICA
2590,FENTANEST
2591,FENTANIL
2592,FENTEUDINI
2593,FENTINAX
2594,FENTIZOL
2595,FENTORA
2596,FEPRAZONA
2597,FERANE 35
2598,FERICIMED
2599,FERID
2600,FERINJECT
2601,FEROXENE
2602,FERRINI
2603,FERRINI F�LICO
2604,FERRIPROX
2605,FERRO
2606,FERROPURUM
2607,FERSIL
2608,FERTNON
2609,FERTRYX
2610,FERVEX
2611,FERVITIN
2612,FETZIM
2613,FEXX
2614,FIASP
2615,FIBIRAX   PLANT
2616,FIBREMS
2617,FIBRINASE COM CLORANFENICOL
2618,FIBROGAMMIN P
2619,FIBRYGA
2620,FIGATIL
2621,FIGATOSAN
2622,FIGLON
2623,FILGRASTIM
2624,FILGRASTINE
2625,FILINAR
2626,FILINAR G
2627,FILMCEL
2628,FINALOP
2629,FINARID
2630,FINASTERIDA
2631,FINASTIL
2632,FINEST EG
2633,FIPRIMA
2634,FIQUEZEN
2635,FIRAC
2636,FIRAZYR
2637,FIRMAGON
2638,FISIOTON
2639,FITA-TEC
2640,FITOBILOBA
2641,FITOBRONC
2642,FITOCALM
2643,FITOSCAR
2644,FITOVITAL
2645,FIXENATO
2646,FLAGIMAX
2647,FLAGYL
2648,FLAGYL NISTATINA
2649,FLAMADOR
2650,FLAMAPE
2651,FLAMATRAT
2652,FLANAX
2653,FLANCOX
2654,FLANOLACO
2655,FLAV
2656,FLAVENOS
2657,FLAVONID
2658,FLAXIN
2659,FLAXXIL
2660,FLEBLIV
2661,FLEBODIA
2662,FLEBOGAMMA
2663,FLEBON
2664,FLEDOID
2665,FLENUS
2666,FLEXALGIN
2667,FLEXIVE CDM
2668,FLEXTOSS
2669,FLIXONASE
2670,FLIXOTIDE
2671,FLODIN DUO
2672,FLOGIRAX
2673,FLOGOLAB
2674,FLOGOMIN
2675,FLOGORAL
2676,FLOGO-ROSA
2677,FLOMICIN
2678,FLOR DA NOITE COMPOSTA
2679,FLORALON
2680,FLORALYTE
2681,FLORATE
2682,FLORATIL
2683,FLORAX
2684,FLORENT
2685,FLORINEFE
2686,FLOSEAL
2687,FLOSSOTEC
2688,FLOTAC
2689,FLOURIDE FOAM
2690,FLOX
2691,FLOXAMOX
2692,FLOXICAM
2693,FLOXIMED
2694,FLOXINA
2695,FLOXINOL
2696,FLOXOCIP
2697,FLUAD
2698,FLUARIX TETRA
2699,FLUBLOK QUADRIVALENTE
2700,FLUCANIL
2701,FLUCELVAX TETRA
2702,FLUCISTEIN
2703,FLUCOCIN
2704,FLUCOL
2705,FLUCOLCID
2706,FLUCOMED
2707,FLUCONAZOL
2708,FLUCONEO
2709,FLUCONID
2710,FLUCOVIL
2711,FLUDALIBBS
2712,FLUESOCIL
2713,FLUFENAN
2714,FLUFENAN DEPOT
2715,FLUIBRON
2716,FLUICIS
2717,FLUIJET
2718,FLUIMUCIL
2719,FLUIR
2720,FLUISOLVAN
2721,FLUITE�NA
2722,FLUITOSS
2723,FLUMAZENIL
2724,FLUMAZENIL (PORTARIA 344 - LISTA C1)
2725,FLUMAZIL
2726,FLUNARIN
2727,FLUNEXIL
2728,FLUOCINOLONA ACETONIDA +  SULFATO DE POLIMIXINA B + SULFATO DE NEOMICINA + CLORIDRATO DE LIDOCA�NA
2729,FLUOCINOLONA ACETONIDA + SULFATO DE POLIMIXINA B + SULFATO DE NEOMICINA + CLORIDRATO DE LIDOCAINA
2730,FLUORGLIC
2731,FLUORURACILA
2732,FLUOXETIN
2733,FLUQUADRI
2734,FLURGYN
2735,FLUSAN
2736,FLUTAMID
2737,FLUTAMIDA
2738,FLUTEP
2739,FLUTICAN
2740,FLUTICAPS
2741,FLUTINOL
2742,FLUTIVATE
2743,FLUVAX
2744,FLUVIRAL DIA
2745,FLUVIRAL NOITE
2746,FLUX SR
2747,FLUXENE
2748,FLUXOCOR
2749,FLUXOCOR ANLO
2750,FLUXOLIV
2751,FLUXON
2752,FLUXTAR
2753,FLUZONE S�NIOR
2754,FLYARE
2755,FOLACIN
2756,FOLDAN
2757,FOLDERM
2758,FOLIFER
2759,FOLIFOLIN
2760,FOLIN
2761,FOLINAC
2762,FOLINATO DE CALCIO
2763,FOLINATO DE C�LCIO
2764,FOLONIN
2765,FONDIZA
2766,FONHEP
2767,FONT D
2768,FORADIL
2769,FORASEQ
2770,FORFIG
2771,FORITUS
2772,FORLUT
2773,FORMET
2774,FORMOCAPS
2775,FORMYN
2776,FORTAZ
2777,FORTEN
2778,FORTEO
2779,FORTEVIRON
2780,FORTEVIT
2781,FORXIGA
2782,FOSAMAX D
2783,FOSAPREPITANTO DIMEGLUMINA
2784,FOSFATO DE CLINDAMICINA
2785,FOSFATO DE OSELTAMIVIR
2786,FOSFATO DE POT�SSIO
2787,FOSFATO DE S�DICO DE PREDNISOLONA
2788,FOSFATO DISS�DICO DE BETAMENTASONA
2789,FOSFATO DISSODICO DE DEXAMETASONA
2790,FOSFATO DISS�DICO DE DEXAMETASONA
2791,FOSFATO SODICO DE PREDNISOLONA
2792,FOSFATO S�DICO DE PREDNISOLONA
2793,FOSFOMICINA TROMETAMOL
2794,FOSTAIR
2795,FOSTIMON-M
2796,FOTAX
2797,FOXIS
2798,FOZA
2799,"FRA��O �CIDA CA ++ 3,0 MEQ/L 1:44"
2800,FRANOL
2801,FRAXIPARINA
2802,FREKA DERM INCOLOR
2803,FRENOTOSSE
2804,FRESH TEARS
2805,FRESOFLOX
2806,FRESOFOL
2807,FRESOLCAN
2808,FRISIUM
2809,FRIXOPEL
2810,FRONTAL
2811,FRUSALT
2812,FRUTAXX
2813,FRUTOSE 5%
2814,FRUTOVITAM
2815,FUCSIA FEM
2816,FUCSIA MINUS
2817,FULPHILA
2818,FULVESTRANTO
2819,FUMARATO DE BISOPROLOL+ HIDROCLOROTIAZIDA
2820,FUMARATO DE CETOTIFENO
2821,FUMARATO DE DIMETILA
2822,FUMARATO DE FORMOTEROL DI-HIDRATADO + BUDESONIDA
2823,FUMARATO DE QUETIAPINA
2824,FUMARATO DE TENOFOVIR DESOPROXILA
2825,FUMARATO DE TENOFOVIR DESOPROXILA+LAMIVUDINA
2826,FUNCHIC�REA
2827,FUNED - CARBAMAZEPINA
2828,FUNED - FENITO�NA
2829,FUNED - TALIDOMIDA
2830,FUNED �CIDO F�LICO
2831,FUNED CETOCONAZOL
2832,FUNED- DEXCLORFENIRAMINA
2833,FUNED DONEPEZILA
2834,FUNED METFORMINA
2835,FUNED METILDOPA
2836,FUNED PARACETAMOL
2837,FUNED PREDNISONA
2838,FUNED SULFAMETOXAZOL + TRIMETOPRIMA
2839,FUNED TENOFOVIR
2840,FUNED-CAPTOPRIL
2841,FUNED-GLIBENCLAMIDA
2842,FUNED-NIFEDIPINA
2843,FUNGICORT
2844,FUNGILAB
2845,FUNGIROX
2846,FUNGISTEN
2847,FUNGITRIN
2848,FUNGONAZOL
2849,FUNOK
2850,FUNTYL
2851,FURACIN
2852,FUROATO DE MOMETASONA
2853,FUROSANTISA
2854,FUROSEFARMA
2855,FUROSEMIDA
2856,FUROSETRON
2857,FURP - AMOXICILINA
2858,FURP - DICLOFENACO
2859,FURP - ETAMBUTOL
2860,FURP - FENITOINA
2861,FURP - FLUORETO DE S�DIO (18F)
2862,FURP - GLICORAD
2863,FURP - METILDOPA
2864,FURP - METOCLOPRAMIDA
2865,FURP - NEOMICINA + BACITRACINA
2866,FURP - PARACETAMOL
2867,FURP - PROPRANOLOL
2868,FURP - SULFADIAZINA
2869,FURP- DIPIRONA
2870,FURP- ERITROMICINA
2871,FURP METRONIDAZOL
2872,FURP- PIRAZINAMIDA
2873,FURP-AMPICILINA
2874,FURP-AZATIOPRINA
2875,FURP-BENZILPENICILINA BENZATINA
2876,FURP-BENZILPENICILINA PROCAINA + BENZILPENICILINA POTASSICA
2877,FURP-CAPTOPRIL
2878,FURP-CEFALEXINA
2879,FURP-DAPSONA
2880,FURP-DESMOPRESSINA
2881,FURP-DEXAMETASONA
2882,FURP-DIAZEPAM
2883,FURP-DIGOXINA
2884,FURP-DONEPEZILA
2885,FURP-ESTREPTOMICINA
2886,FURP-FENOBARBITAL
2887,FURP-GLIBENCLAMIDA
2888,FURP-HALOPERIDOL
2889,FURP-HIDROCLOROTIAZIDA
2890,FURP-HIOSCINA
2891,FURP-ISONIAZIDA
2892,FURP-LAMIVUDINA
2893,FURP-LAMIVUDINA + ZIDOVUDINA
2894,FURP-METRONIDAZOL
2895,FURP-RIFAMPICINA
2896,FURP-SULFAMETOXAZOL + TRIMETOPRIMA
2897,FURP-SULFATO FERROSO
2898,FUZEON
2899,FYCOMPA
2900,GABALGIN
2901,GABALLON
2902,GABANEURIN
2903,GABAPENTINA
2904,GADOVIST
2905,GAESO
2906,GALAFOLD
2907,GALAMER
2908,GALENOGAL ELIXIR
2909,GAL-IPEN
2910,GALMIN
2911,GALVUS
2912,GALVUS MET
2913,GALZET
2914,GAMA ANTI-D GRIFOLS
2915,GAMA ANTI-HEPATITE B GRIFOLS
2916,GAMA ANTI-TETANO GRIFOLS
2917,GAMAGLOBULINA IM GRIFOLS
2918,GAMALINE V
2919,GAMAX
2920,GAMIBETAL
2921,GAMMANORM
2922,GAMMAR
2923,GAMUNEX
2924,GANCICLOTRAT
2925,GANCICLOVIR SODICO
2926,GANFORT
2927,GANVIRAX
2928,GAPEM
2929,GARASONE
2930,GARDASIL
2931,GARDASIL 9
2932,GARDENAL
2933,GARGABEM
2934,GARGOJUICE
2935,GARRA DO DIABO HERBARIUM
2936,GARRA EC
2937,GASCOL PEP
2938,GASTRALIV
2939,GASTRILESS BIONATUS
2940,GASTRINON
2941,GASTRIUM
2942,GASTROFTAL
2943,GASTROGEL
2944,GASTROL
2945,GASTROL TC
2946,GASTROLIV
2947,GASTRONAN
2948,GASTROPLANTAS
2949,GASTROSIL
2950,GATIFLOXACINO
2951,GAUDY
2952,G�ZIA
2953,GAZYVA
2954,GCIB
2955,GELAFUNDIN
2956,GELFOAM
2957,GELLAT
2958,GELMAX
2959,GELMAX DIM
2960,GELMINEX
2961,GELO-BIO
2962,GELOL
2963,GEMCIRED
2964,GEMCIT
2965,GEMZAR
2966,GENCARPINE
2967,GENCIX
2968,GENFIBROZILA
2969,GENGIMIN
2970,GENLIBBS
2971,GENOCILINA
2972,GENOLEFRIN
2973,GENOTROPIN
2974,GENTAGRAN
2975,GENTAMICIN
2976,GENTAMICINA
2977,GENTAMISAN
2978,GENUXAL
2979,GENVOYA
2980,GEODON
2981,GERADOR-IPEN-TEC
2982,GERIATON
2983,GERILON
2984,GERIMED
2985,GEROVITAL
2986,G�SICO
2987,G�SICO DUO
2988,GESTINOL
2989,GESTODENO + ETINILESTRADIOL
2990,GESTODENO+ETINILESTRADIOL
2991,GESTRELAN
2992,GHEMAXAN
2993,GIAMEBIL
2994,GILENYA
2995,GINBRE
2996,GINECOL
2997,GINESSE
2998,GINGILONE
2999,GINKGO BILOBA BRASTERAPICA
3000,GINKGO BILOBA ORIENT
3001,GINKGO CATARINENSE
3002,GINKGO ES
3003,GINKGO HERBARIUM
3004,GINKGO VITAL
3005,GINKOBA
3006,GINKOBONIN
3007,GINKOCAPS
3008,GINKOMED
3009,GINKOTAB
3010,GINNA
3011,GINO MIZONOL
3012,GINO-CANESTEN
3013,GINO-COLON
3014,GINOFLORAX
3015,GINSENG BIONATUS
3016,GIOTRIF
3017,GIVLAARI
3018,GLALFITAL
3019,GLAMIGAN
3020,GLARGILIN
3021,GLATUS
3022,GLAUB
3023,GLAUCOLIV
3024,GLAUCOTRAT
3025,GLAUCUR
3026,GLAUTIMOL
3027,GLIADEL
3028,GLIANSOR
3029,GLIBENCLAMIDA
3030,GLIBENECK
3031,GLICAMIN
3032,GLICEFOR
3033,GLICERINA 12%
3034,GLICEROL ENEMA 12%
3035,"GLICINA JP 1,5%"
3036,GLICLAZIDA
3037,GLICOBRAS
3038,GLICOCER
3039,GLICOCONTROL
3040,GLICOFISIOL�GICO
3041,GLICOLIVE
3042,GLICOMET
3043,GLICONATO DE CALCIO
3044,GLICONATO DE C�LCIO
3045,GLICONATO DE CALCIO 10%
3046,GLICONIL
3047,GLICORP
3048,GLICOSE
3049,GLICOSE + CLORETO DE S�DIO
3050,GLICOSE + CLORETO DE S�DIO FARMACE
3051,GLICOSE  HYPOFARMA
3052,"GLICOSE A 5% + CLORETO DE S�DIO A 0,9%"
3053,GLICOSE BASA
3054,GLICOSE BEKER
3055,GLICOSE HALEX ISTAR
3056,GLICOSE MONOIDRATADA
3057,GLICOSE 5%
3058,GLICOSE 75%
3059,GLIFAGE XR
3060,GLIMATIN
3061,GLIMEPIL
3062,GLIMEPIRIDA
3063,GLIMERAN
3064,GLINAPE
3065,GLIOCORT
3066,GLIONIL
3067,GLITYFOM
3068,GLIVANCE XR
3069,GLIVEC
3070,GLOPOL
3071,GLUCAGEN
3072,GLUCANTIME
3073,GLUCOBAY
3074,GLUCOREUMIN
3075,GLUCOVANCE
3076,GLUNAC
3077,GLYA
3078,GLYCOPHOS
3079,GLYGRAN
3080,GLYMRYL
3081,GLYPRESSIN
3082,GLYQUIN XM
3083,GLYTEOL
3084,GLYXAMBI
3085,GOB6
3086,GOLTRITE
3087,GONAL F
3088,GONAPEPTYL DAILY
3089,GONAPEPTYL DEPOT
3090,GOPTEN
3091,GOTAS BINELLI
3092,GOTAS PRECIOSAS
3093,GRACIAL
3094,GRAN-D
3095,GRANDAX
3096,GRANULOKINE
3097,GRECE
3098,GRETIVIT
3099,GRIPALC�
3100,GRIPEMED
